event,date,venue,round,match,team,fan_vote_count,judge,category,score,total_fan_votes
Vancouver,2026-05-23,Thunderbird Sports Centre,1,2,QUICK STYLE,1024,Handy Yacinthe,Choreography Complexity,8.0,8733
Vancouver,2026-05-23,Thunderbird Sports Centre,1,2,QUICK STYLE,1024,Handy Yacinthe,Staging,7.0,8733
Vancouver,2026-05-23,Thunderbird Sports Centre,1,2,QUICK STYLE,1024,Handy Yacinthe,Musicality,8.0,8733
Vancouver,2026-05-23,Thunderbird Sports Centre,1,2,QUICK STYLE,1024,Handy Yacinthe,Creativity,8.0,8733
Vancouver,2026-05-23,Thunderbird Sports Centre,1,2,QUICK STYLE,1024,Handy Yacinthe,Stylistic Athleticism,7.0,8733
Vancouver,2026-05-23,Thunderbird Sports Centre,1,2,QUICK STYLE,1024,Handy Yacinthe,Cleanliness,9.0,8733
Vancouver,2026-05-23,Thunderbird Sports Centre,1,2,QUICK STYLE,1024,Handy Yacinthe,Technical Execution + Authenticity,8.0,8733
Vancouver,2026-05-23,Thunderbird Sports Centre,1,2,QUICK STYLE,1024,Handy Yacinthe,Spacing,8.0,8733
Vancouver,2026-05-23,Thunderbird Sports Centre,1,2,QUICK STYLE,1024,Handy Yacinthe,Projection/Communication,8.0,8733
Vancouver,2026-05-23,Thunderbird Sports Centre,1,2,QUICK STYLE,1024,Handy Yacinthe,Stamina,10.0,8733
Vancouver,2026-05-23,Thunderbird Sports Centre,1,2,JAM REPUBLIC,7709,Handy Yacinthe,Choreography Complexity,8.0,8733
Vancouver,2026-05-23,Thunderbird Sports Centre,1,2,JAM REPUBLIC,7709,Handy Yacinthe,Staging,7.0,8733
Vancouver,2026-05-23,Thunderbird Sports Centre,1,2,JAM REPUBLIC,7709,Handy Yacinthe,Musicality,9.0,8733
Vancouver,2026-05-23,Thunderbird Sports Centre,1,2,JAM REPUBLIC,7709,Handy Yacinthe,Creativity,8.0,8733
Vancouver,2026-05-23,Thunderbird Sports Centre,1,2,JAM REPUBLIC,7709,Handy Yacinthe,Stylistic Athleticism,9.0,8733
Vancouver,2026-05-23,Thunderbird Sports Centre,1,2,JAM REPUBLIC,7709,Handy Yacinthe,Cleanliness,9.0,8733
Vancouver,2026-05-23,Thunderbird Sports Centre,1,2,JAM REPUBLIC,7709,Handy Yacinthe,Technical Execution + Authenticity,9.0,8733
Vancouver,2026-05-23,Thunderbird Sports Centre,1,2,JAM REPUBLIC,7709,Handy Yacinthe,Spacing,8.0,8733
Vancouver,2026-05-23,Thunderbird Sports Centre,1,2,JAM REPUBLIC,7709,Handy Yacinthe,Projection/Communication,9.0,8733
Vancouver,2026-05-23,Thunderbird Sports Centre,1,2,JAM REPUBLIC,7709,Handy Yacinthe,Stamina,10.0,8733
Vancouver,2026-05-23,Thunderbird Sports Centre,1,2,QUICK STYLE,1024,Stephen Grey,Choreography Complexity,7.0,8733
Vancouver,2026-05-23,Thunderbird Sports Centre,1,2,QUICK STYLE,1024,Stephen Grey,Staging,7.0,8733
Vancouver,2026-05-23,Thunderbird Sports Centre,1,2,QUICK STYLE,1024,Stephen Grey,Musicality,8.0,8733
Vancouver,2026-05-23,Thunderbird Sports Centre,1,2,QUICK STYLE,1024,Stephen Grey,Creativity,7.0,8733
Vancouver,2026-05-23,Thunderbird Sports Centre,1,2,QUICK STYLE,1024,Stephen Grey,Stylistic Athleticism,8.0,8733
Vancouver,2026-05-23,Thunderbird Sports Centre,1,2,QUICK STYLE,1024,Stephen Grey,Cleanliness,9.0,8733
Vancouver,2026-05-23,Thunderbird Sports Centre,1,2,QUICK STYLE,1024,Stephen Grey,Technical Execution + Authenticity,8.0,8733
Vancouver,2026-05-23,Thunderbird Sports Centre,1,2,QUICK STYLE,1024,Stephen Grey,Spacing,8.0,8733
Vancouver,2026-05-23,Thunderbird Sports Centre,1,2,QUICK STYLE,1024,Stephen Grey,Projection/Communication,10.0,8733
Vancouver,2026-05-23,Thunderbird Sports Centre,1,2,QUICK STYLE,1024,Stephen Grey,Stamina,10.0,8733
Vancouver,2026-05-23,Thunderbird Sports Centre,1,2,JAM REPUBLIC,7709,Stephen Grey,Choreography Complexity,8.0,8733
Vancouver,2026-05-23,Thunderbird Sports Centre,1,2,JAM REPUBLIC,7709,Stephen Grey,Staging,8.0,8733
Vancouver,2026-05-23,Thunderbird Sports Centre,1,2,JAM REPUBLIC,7709,Stephen Grey,Musicality,8.0,8733
Vancouver,2026-05-23,Thunderbird Sports Centre,1,2,JAM REPUBLIC,7709,Stephen Grey,Creativity,8.0,8733
Vancouver,2026-05-23,Thunderbird Sports Centre,1,2,JAM REPUBLIC,7709,Stephen Grey,Stylistic Athleticism,9.0,8733
Vancouver,2026-05-23,Thunderbird Sports Centre,1,2,JAM REPUBLIC,7709,Stephen Grey,Cleanliness,9.0,8733
Vancouver,2026-05-23,Thunderbird Sports Centre,1,2,JAM REPUBLIC,7709,Stephen Grey,Technical Execution + Authenticity,8.0,8733
Vancouver,2026-05-23,Thunderbird Sports Centre,1,2,JAM REPUBLIC,7709,Stephen Grey,Spacing,8.0,8733
Vancouver,2026-05-23,Thunderbird Sports Centre,1,2,JAM REPUBLIC,7709,Stephen Grey,Projection/Communication,10.0,8733
Vancouver,2026-05-23,Thunderbird Sports Centre,1,2,JAM REPUBLIC,7709,Stephen Grey,Stamina,10.0,8733
Vancouver,2026-05-23,Thunderbird Sports Centre,1,2,QUICK STYLE,1024,Comfort Fedoke,Choreography Complexity,9.0,8733
Vancouver,2026-05-23,Thunderbird Sports Centre,1,2,QUICK STYLE,1024,Comfort Fedoke,Staging,8.0,8733
Vancouver,2026-05-23,Thunderbird Sports Centre,1,2,QUICK STYLE,1024,Comfort Fedoke,Musicality,9.0,8733
Vancouver,2026-05-23,Thunderbird Sports Centre,1,2,QUICK STYLE,1024,Comfort Fedoke,Creativity,8.0,8733
Vancouver,2026-05-23,Thunderbird Sports Centre,1,2,QUICK STYLE,1024,Comfort Fedoke,Stylistic Athleticism,8.0,8733
Vancouver,2026-05-23,Thunderbird Sports Centre,1,2,QUICK STYLE,1024,Comfort Fedoke,Cleanliness,9.0,8733
Vancouver,2026-05-23,Thunderbird Sports Centre,1,2,QUICK STYLE,1024,Comfort Fedoke,Technical Execution + Authenticity,7.0,8733
Vancouver,2026-05-23,Thunderbird Sports Centre,1,2,QUICK STYLE,1024,Comfort Fedoke,Spacing,8.0,8733
Vancouver,2026-05-23,Thunderbird Sports Centre,1,2,QUICK STYLE,1024,Comfort Fedoke,Projection/Communication,9.0,8733
Vancouver,2026-05-23,Thunderbird Sports Centre,1,2,QUICK STYLE,1024,Comfort Fedoke,Stamina,10.0,8733
Vancouver,2026-05-23,Thunderbird Sports Centre,1,2,JAM REPUBLIC,7709,Comfort Fedoke,Choreography Complexity,9.0,8733
Vancouver,2026-05-23,Thunderbird Sports Centre,1,2,JAM REPUBLIC,7709,Comfort Fedoke,Staging,9.0,8733
Vancouver,2026-05-23,Thunderbird Sports Centre,1,2,JAM REPUBLIC,7709,Comfort Fedoke,Musicality,9.0,8733
Vancouver,2026-05-23,Thunderbird Sports Centre,1,2,JAM REPUBLIC,7709,Comfort Fedoke,Creativity,9.0,8733
Vancouver,2026-05-23,Thunderbird Sports Centre,1,2,JAM REPUBLIC,7709,Comfort Fedoke,Stylistic Athleticism,8.0,8733
Vancouver,2026-05-23,Thunderbird Sports Centre,1,2,JAM REPUBLIC,7709,Comfort Fedoke,Cleanliness,9.0,8733
Vancouver,2026-05-23,Thunderbird Sports Centre,1,2,JAM REPUBLIC,7709,Comfort Fedoke,Technical Execution + Authenticity,9.0,8733
Vancouver,2026-05-23,Thunderbird Sports Centre,1,2,JAM REPUBLIC,7709,Comfort Fedoke,Spacing,9.0,8733
Vancouver,2026-05-23,Thunderbird Sports Centre,1,2,JAM REPUBLIC,7709,Comfort Fedoke,Projection/Communication,10.0,8733
Vancouver,2026-05-23,Thunderbird Sports Centre,1,2,JAM REPUBLIC,7709,Comfort Fedoke,Stamina,10.0,8733
Vancouver,2026-05-23,Thunderbird Sports Centre,1,2,QUICK STYLE,1024,Carlos Irizarry,Choreography Complexity,8.0,8733
Vancouver,2026-05-23,Thunderbird Sports Centre,1,2,QUICK STYLE,1024,Carlos Irizarry,Staging,8.0,8733
Vancouver,2026-05-23,Thunderbird Sports Centre,1,2,QUICK STYLE,1024,Carlos Irizarry,Musicality,9.0,8733
Vancouver,2026-05-23,Thunderbird Sports Centre,1,2,QUICK STYLE,1024,Carlos Irizarry,Creativity,8.0,8733
Vancouver,2026-05-23,Thunderbird Sports Centre,1,2,QUICK STYLE,1024,Carlos Irizarry,Stylistic Athleticism,8.0,8733
Vancouver,2026-05-23,Thunderbird Sports Centre,1,2,QUICK STYLE,1024,Carlos Irizarry,Cleanliness,8.0,8733
Vancouver,2026-05-23,Thunderbird Sports Centre,1,2,QUICK STYLE,1024,Carlos Irizarry,Technical Execution + Authenticity,9.0,8733
Vancouver,2026-05-23,Thunderbird Sports Centre,1,2,QUICK STYLE,1024,Carlos Irizarry,Spacing,9.0,8733
Vancouver,2026-05-23,Thunderbird Sports Centre,1,2,QUICK STYLE,1024,Carlos Irizarry,Projection/Communication,8.0,8733
Vancouver,2026-05-23,Thunderbird Sports Centre,1,2,QUICK STYLE,1024,Carlos Irizarry,Stamina,8.0,8733
Vancouver,2026-05-23,Thunderbird Sports Centre,1,2,JAM REPUBLIC,7709,Carlos Irizarry,Choreography Complexity,9.0,8733
Vancouver,2026-05-23,Thunderbird Sports Centre,1,2,JAM REPUBLIC,7709,Carlos Irizarry,Staging,8.0,8733
Vancouver,2026-05-23,Thunderbird Sports Centre,1,2,JAM REPUBLIC,7709,Carlos Irizarry,Musicality,9.0,8733
Vancouver,2026-05-23,Thunderbird Sports Centre,1,2,JAM REPUBLIC,7709,Carlos Irizarry,Creativity,9.0,8733
Vancouver,2026-05-23,Thunderbird Sports Centre,1,2,JAM REPUBLIC,7709,Carlos Irizarry,Stylistic Athleticism,8.0,8733
Vancouver,2026-05-23,Thunderbird Sports Centre,1,2,JAM REPUBLIC,7709,Carlos Irizarry,Cleanliness,9.0,8733
Vancouver,2026-05-23,Thunderbird Sports Centre,1,2,JAM REPUBLIC,7709,Carlos Irizarry,Technical Execution + Authenticity,9.0,8733
Vancouver,2026-05-23,Thunderbird Sports Centre,1,2,JAM REPUBLIC,7709,Carlos Irizarry,Spacing,9.0,8733
Vancouver,2026-05-23,Thunderbird Sports Centre,1,2,JAM REPUBLIC,7709,Carlos Irizarry,Projection/Communication,9.0,8733
Vancouver,2026-05-23,Thunderbird Sports Centre,1,2,JAM REPUBLIC,7709,Carlos Irizarry,Stamina,9.0,8733
Vancouver,2026-05-23,Thunderbird Sports Centre,1,2,QUICK STYLE,1024,Nicolas Begin,Choreography Complexity,10.0,8733
Vancouver,2026-05-23,Thunderbird Sports Centre,1,2,QUICK STYLE,1024,Nicolas Begin,Staging,7.0,8733
Vancouver,2026-05-23,Thunderbird Sports Centre,1,2,QUICK STYLE,1024,Nicolas Begin,Musicality,9.0,8733
Vancouver,2026-05-23,Thunderbird Sports Centre,1,2,QUICK STYLE,1024,Nicolas Begin,Creativity,9.0,8733
Vancouver,2026-05-23,Thunderbird Sports Centre,1,2,QUICK STYLE,1024,Nicolas Begin,Stylistic Athleticism,8.0,8733
Vancouver,2026-05-23,Thunderbird Sports Centre,1,2,QUICK STYLE,1024,Nicolas Begin,Cleanliness,8.0,8733
Vancouver,2026-05-23,Thunderbird Sports Centre,1,2,QUICK STYLE,1024,Nicolas Begin,Technical Execution + Authenticity,9.0,8733
Vancouver,2026-05-23,Thunderbird Sports Centre,1,2,QUICK STYLE,1024,Nicolas Begin,Spacing,9.0,8733
Vancouver,2026-05-23,Thunderbird Sports Centre,1,2,QUICK STYLE,1024,Nicolas Begin,Projection/Communication,8.0,8733
Vancouver,2026-05-23,Thunderbird Sports Centre,1,2,QUICK STYLE,1024,Nicolas Begin,Stamina,9.0,8733
Vancouver,2026-05-23,Thunderbird Sports Centre,1,2,JAM REPUBLIC,7709,Nicolas Begin,Choreography Complexity,9.0,8733
Vancouver,2026-05-23,Thunderbird Sports Centre,1,2,JAM REPUBLIC,7709,Nicolas Begin,Staging,9.0,8733
Vancouver,2026-05-23,Thunderbird Sports Centre,1,2,JAM REPUBLIC,7709,Nicolas Begin,Musicality,8.0,8733
Vancouver,2026-05-23,Thunderbird Sports Centre,1,2,JAM REPUBLIC,7709,Nicolas Begin,Creativity,8.0,8733
Vancouver,2026-05-23,Thunderbird Sports Centre,1,2,JAM REPUBLIC,7709,Nicolas Begin,Stylistic Athleticism,10.0,8733
Vancouver,2026-05-23,Thunderbird Sports Centre,1,2,JAM REPUBLIC,7709,Nicolas Begin,Cleanliness,9.0,8733
Vancouver,2026-05-23,Thunderbird Sports Centre,1,2,JAM REPUBLIC,7709,Nicolas Begin,Technical Execution + Authenticity,9.0,8733
Vancouver,2026-05-23,Thunderbird Sports Centre,1,2,JAM REPUBLIC,7709,Nicolas Begin,Spacing,9.0,8733
Vancouver,2026-05-23,Thunderbird Sports Centre,1,2,JAM REPUBLIC,7709,Nicolas Begin,Projection/Communication,10.0,8733
Vancouver,2026-05-23,Thunderbird Sports Centre,1,2,JAM REPUBLIC,7709,Nicolas Begin,Stamina,10.0,8733
Vancouver,2026-05-23,Thunderbird Sports Centre,1,3,GRV,2593,Cheyenne Kibblewhite,Choreography Complexity,9.0,9671
Vancouver,2026-05-23,Thunderbird Sports Centre,1,3,GRV,2593,Cheyenne Kibblewhite,Staging,9.0,9671
Vancouver,2026-05-23,Thunderbird Sports Centre,1,3,GRV,2593,Cheyenne Kibblewhite,Musicality,9.0,9671
Vancouver,2026-05-23,Thunderbird Sports Centre,1,3,GRV,2593,Cheyenne Kibblewhite,Creativity,10.0,9671
Vancouver,2026-05-23,Thunderbird Sports Centre,1,3,GRV,2593,Cheyenne Kibblewhite,Stylistic Athleticism,10.0,9671
Vancouver,2026-05-23,Thunderbird Sports Centre,1,3,GRV,2593,Cheyenne Kibblewhite,Cleanliness,9.0,9671
Vancouver,2026-05-23,Thunderbird Sports Centre,1,3,GRV,2593,Cheyenne Kibblewhite,Technical Execution + Authenticity,9.0,9671
Vancouver,2026-05-23,Thunderbird Sports Centre,1,3,GRV,2593,Cheyenne Kibblewhite,Spacing,9.0,9671
Vancouver,2026-05-23,Thunderbird Sports Centre,1,3,GRV,2593,Cheyenne Kibblewhite,Projection/Communication,9.0,9671
Vancouver,2026-05-23,Thunderbird Sports Centre,1,3,GRV,2593,Cheyenne Kibblewhite,Stamina,10.0,9671
Vancouver,2026-05-23,Thunderbird Sports Centre,1,3,BROTHERHOOD,7078,Cheyenne Kibblewhite,Choreography Complexity,8.0,9671
Vancouver,2026-05-23,Thunderbird Sports Centre,1,3,BROTHERHOOD,7078,Cheyenne Kibblewhite,Staging,9.0,9671
Vancouver,2026-05-23,Thunderbird Sports Centre,1,3,BROTHERHOOD,7078,Cheyenne Kibblewhite,Musicality,10.0,9671
Vancouver,2026-05-23,Thunderbird Sports Centre,1,3,BROTHERHOOD,7078,Cheyenne Kibblewhite,Creativity,9.0,9671
Vancouver,2026-05-23,Thunderbird Sports Centre,1,3,BROTHERHOOD,7078,Cheyenne Kibblewhite,Stylistic Athleticism,10.0,9671
Vancouver,2026-05-23,Thunderbird Sports Centre,1,3,BROTHERHOOD,7078,Cheyenne Kibblewhite,Cleanliness,10.0,9671
Vancouver,2026-05-23,Thunderbird Sports Centre,1,3,BROTHERHOOD,7078,Cheyenne Kibblewhite,Technical Execution + Authenticity,9.0,9671
Vancouver,2026-05-23,Thunderbird Sports Centre,1,3,BROTHERHOOD,7078,Cheyenne Kibblewhite,Spacing,9.0,9671
Vancouver,2026-05-23,Thunderbird Sports Centre,1,3,BROTHERHOOD,7078,Cheyenne Kibblewhite,Projection/Communication,10.0,9671
Vancouver,2026-05-23,Thunderbird Sports Centre,1,3,BROTHERHOOD,7078,Cheyenne Kibblewhite,Stamina,10.0,9671
Vancouver,2026-05-23,Thunderbird Sports Centre,1,3,GRV,2593,Handy Yacinthe,Choreography Complexity,8.0,9671
Vancouver,2026-05-23,Thunderbird Sports Centre,1,3,GRV,2593,Handy Yacinthe,Staging,9.0,9671
Vancouver,2026-05-23,Thunderbird Sports Centre,1,3,GRV,2593,Handy Yacinthe,Musicality,8.0,9671
Vancouver,2026-05-23,Thunderbird Sports Centre,1,3,GRV,2593,Handy Yacinthe,Creativity,10.0,9671
Vancouver,2026-05-23,Thunderbird Sports Centre,1,3,GRV,2593,Handy Yacinthe,Stylistic Athleticism,8.0,9671
Vancouver,2026-05-23,Thunderbird Sports Centre,1,3,GRV,2593,Handy Yacinthe,Cleanliness,9.0,9671
Vancouver,2026-05-23,Thunderbird Sports Centre,1,3,GRV,2593,Handy Yacinthe,Technical Execution + Authenticity,9.0,9671
Vancouver,2026-05-23,Thunderbird Sports Centre,1,3,GRV,2593,Handy Yacinthe,Spacing,8.0,9671
Vancouver,2026-05-23,Thunderbird Sports Centre,1,3,GRV,2593,Handy Yacinthe,Projection/Communication,10.0,9671
Vancouver,2026-05-23,Thunderbird Sports Centre,1,3,GRV,2593,Handy Yacinthe,Stamina,10.0,9671
Vancouver,2026-05-23,Thunderbird Sports Centre,1,3,BROTHERHOOD,7078,Handy Yacinthe,Choreography Complexity,9.0,9671
Vancouver,2026-05-23,Thunderbird Sports Centre,1,3,BROTHERHOOD,7078,Handy Yacinthe,Staging,7.0,9671
Vancouver,2026-05-23,Thunderbird Sports Centre,1,3,BROTHERHOOD,7078,Handy Yacinthe,Musicality,9.0,9671
Vancouver,2026-05-23,Thunderbird Sports Centre,1,3,BROTHERHOOD,7078,Handy Yacinthe,Creativity,9.0,9671
Vancouver,2026-05-23,Thunderbird Sports Centre,1,3,BROTHERHOOD,7078,Handy Yacinthe,Stylistic Athleticism,8.0,9671
Vancouver,2026-05-23,Thunderbird Sports Centre,1,3,BROTHERHOOD,7078,Handy Yacinthe,Cleanliness,10.0,9671
Vancouver,2026-05-23,Thunderbird Sports Centre,1,3,BROTHERHOOD,7078,Handy Yacinthe,Technical Execution + Authenticity,10.0,9671
Vancouver,2026-05-23,Thunderbird Sports Centre,1,3,BROTHERHOOD,7078,Handy Yacinthe,Spacing,9.0,9671
Vancouver,2026-05-23,Thunderbird Sports Centre,1,3,BROTHERHOOD,7078,Handy Yacinthe,Projection/Communication,10.0,9671
Vancouver,2026-05-23,Thunderbird Sports Centre,1,3,BROTHERHOOD,7078,Handy Yacinthe,Stamina,10.0,9671
Vancouver,2026-05-23,Thunderbird Sports Centre,1,3,GRV,2593,Stephen Grey,Choreography Complexity,8.0,9671
Vancouver,2026-05-23,Thunderbird Sports Centre,1,3,GRV,2593,Stephen Grey,Staging,9.0,9671
Vancouver,2026-05-23,Thunderbird Sports Centre,1,3,GRV,2593,Stephen Grey,Musicality,8.0,9671
Vancouver,2026-05-23,Thunderbird Sports Centre,1,3,GRV,2593,Stephen Grey,Creativity,10.0,9671
Vancouver,2026-05-23,Thunderbird Sports Centre,1,3,GRV,2593,Stephen Grey,Stylistic Athleticism,9.0,9671
Vancouver,2026-05-23,Thunderbird Sports Centre,1,3,GRV,2593,Stephen Grey,Cleanliness,8.0,9671
Vancouver,2026-05-23,Thunderbird Sports Centre,1,3,GRV,2593,Stephen Grey,Technical Execution + Authenticity,9.0,9671
Vancouver,2026-05-23,Thunderbird Sports Centre,1,3,GRV,2593,Stephen Grey,Spacing,7.0,9671
Vancouver,2026-05-23,Thunderbird Sports Centre,1,3,GRV,2593,Stephen Grey,Projection/Communication,10.0,9671
Vancouver,2026-05-23,Thunderbird Sports Centre,1,3,GRV,2593,Stephen Grey,Stamina,10.0,9671
Vancouver,2026-05-23,Thunderbird Sports Centre,1,3,BROTHERHOOD,7078,Stephen Grey,Choreography Complexity,9.0,9671
Vancouver,2026-05-23,Thunderbird Sports Centre,1,3,BROTHERHOOD,7078,Stephen Grey,Staging,7.0,9671
Vancouver,2026-05-23,Thunderbird Sports Centre,1,3,BROTHERHOOD,7078,Stephen Grey,Musicality,9.0,9671
Vancouver,2026-05-23,Thunderbird Sports Centre,1,3,BROTHERHOOD,7078,Stephen Grey,Creativity,10.0,9671
Vancouver,2026-05-23,Thunderbird Sports Centre,1,3,BROTHERHOOD,7078,Stephen Grey,Stylistic Athleticism,9.0,9671
Vancouver,2026-05-23,Thunderbird Sports Centre,1,3,BROTHERHOOD,7078,Stephen Grey,Cleanliness,9.0,9671
Vancouver,2026-05-23,Thunderbird Sports Centre,1,3,BROTHERHOOD,7078,Stephen Grey,Technical Execution + Authenticity,9.0,9671
Vancouver,2026-05-23,Thunderbird Sports Centre,1,3,BROTHERHOOD,7078,Stephen Grey,Spacing,8.0,9671
Vancouver,2026-05-23,Thunderbird Sports Centre,1,3,BROTHERHOOD,7078,Stephen Grey,Projection/Communication,10.0,9671
Vancouver,2026-05-23,Thunderbird Sports Centre,1,3,BROTHERHOOD,7078,Stephen Grey,Stamina,10.0,9671
Vancouver,2026-05-23,Thunderbird Sports Centre,1,3,GRV,2593,Comfort Fedoke,Choreography Complexity,8.0,9671
Vancouver,2026-05-23,Thunderbird Sports Centre,1,3,GRV,2593,Comfort Fedoke,Staging,9.0,9671
Vancouver,2026-05-23,Thunderbird Sports Centre,1,3,GRV,2593,Comfort Fedoke,Musicality,9.0,9671
Vancouver,2026-05-23,Thunderbird Sports Centre,1,3,GRV,2593,Comfort Fedoke,Creativity,9.0,9671
Vancouver,2026-05-23,Thunderbird Sports Centre,1,3,GRV,2593,Comfort Fedoke,Stylistic Athleticism,9.0,9671
Vancouver,2026-05-23,Thunderbird Sports Centre,1,3,GRV,2593,Comfort Fedoke,Cleanliness,9.0,9671
Vancouver,2026-05-23,Thunderbird Sports Centre,1,3,GRV,2593,Comfort Fedoke,Technical Execution + Authenticity,8.0,9671
Vancouver,2026-05-23,Thunderbird Sports Centre,1,3,GRV,2593,Comfort Fedoke,Spacing,9.0,9671
Vancouver,2026-05-23,Thunderbird Sports Centre,1,3,GRV,2593,Comfort Fedoke,Projection/Communication,9.0,9671
Vancouver,2026-05-23,Thunderbird Sports Centre,1,3,GRV,2593,Comfort Fedoke,Stamina,10.0,9671
Vancouver,2026-05-23,Thunderbird Sports Centre,1,3,BROTHERHOOD,7078,Comfort Fedoke,Choreography Complexity,9.0,9671
Vancouver,2026-05-23,Thunderbird Sports Centre,1,3,BROTHERHOOD,7078,Comfort Fedoke,Staging,10.0,9671
Vancouver,2026-05-23,Thunderbird Sports Centre,1,3,BROTHERHOOD,7078,Comfort Fedoke,Musicality,10.0,9671
Vancouver,2026-05-23,Thunderbird Sports Centre,1,3,BROTHERHOOD,7078,Comfort Fedoke,Creativity,9.0,9671
Vancouver,2026-05-23,Thunderbird Sports Centre,1,3,BROTHERHOOD,7078,Comfort Fedoke,Stylistic Athleticism,9.0,9671
Vancouver,2026-05-23,Thunderbird Sports Centre,1,3,BROTHERHOOD,7078,Comfort Fedoke,Cleanliness,9.0,9671
Vancouver,2026-05-23,Thunderbird Sports Centre,1,3,BROTHERHOOD,7078,Comfort Fedoke,Technical Execution + Authenticity,10.0,9671
Vancouver,2026-05-23,Thunderbird Sports Centre,1,3,BROTHERHOOD,7078,Comfort Fedoke,Spacing,9.0,9671
Vancouver,2026-05-23,Thunderbird Sports Centre,1,3,BROTHERHOOD,7078,Comfort Fedoke,Projection/Communication,10.0,9671
Vancouver,2026-05-23,Thunderbird Sports Centre,1,3,BROTHERHOOD,7078,Comfort Fedoke,Stamina,10.0,9671
Vancouver,2026-05-23,Thunderbird Sports Centre,1,3,GRV,2593,Carlos Irizarry,Choreography Complexity,10.0,9671
Vancouver,2026-05-23,Thunderbird Sports Centre,1,3,GRV,2593,Carlos Irizarry,Staging,10.0,9671
Vancouver,2026-05-23,Thunderbird Sports Centre,1,3,GRV,2593,Carlos Irizarry,Musicality,9.0,9671
Vancouver,2026-05-23,Thunderbird Sports Centre,1,3,GRV,2593,Carlos Irizarry,Creativity,9.0,9671
Vancouver,2026-05-23,Thunderbird Sports Centre,1,3,GRV,2593,Carlos Irizarry,Stylistic Athleticism,9.0,9671
Vancouver,2026-05-23,Thunderbird Sports Centre,1,3,GRV,2593,Carlos Irizarry,Cleanliness,9.0,9671
Vancouver,2026-05-23,Thunderbird Sports Centre,1,3,GRV,2593,Carlos Irizarry,Technical Execution + Authenticity,9.0,9671
Vancouver,2026-05-23,Thunderbird Sports Centre,1,3,GRV,2593,Carlos Irizarry,Spacing,10.0,9671
Vancouver,2026-05-23,Thunderbird Sports Centre,1,3,GRV,2593,Carlos Irizarry,Projection/Communication,9.0,9671
Vancouver,2026-05-23,Thunderbird Sports Centre,1,3,GRV,2593,Carlos Irizarry,Stamina,10.0,9671
Vancouver,2026-05-23,Thunderbird Sports Centre,1,3,BROTHERHOOD,7078,Carlos Irizarry,Choreography Complexity,9.0,9671
Vancouver,2026-05-23,Thunderbird Sports Centre,1,3,BROTHERHOOD,7078,Carlos Irizarry,Staging,9.0,9671
Vancouver,2026-05-23,Thunderbird Sports Centre,1,3,BROTHERHOOD,7078,Carlos Irizarry,Musicality,10.0,9671
Vancouver,2026-05-23,Thunderbird Sports Centre,1,3,BROTHERHOOD,7078,Carlos Irizarry,Creativity,10.0,9671
Vancouver,2026-05-23,Thunderbird Sports Centre,1,3,BROTHERHOOD,7078,Carlos Irizarry,Stylistic Athleticism,8.0,9671
Vancouver,2026-05-23,Thunderbird Sports Centre,1,3,BROTHERHOOD,7078,Carlos Irizarry,Cleanliness,10.0,9671
Vancouver,2026-05-23,Thunderbird Sports Centre,1,3,BROTHERHOOD,7078,Carlos Irizarry,Technical Execution + Authenticity,9.0,9671
Vancouver,2026-05-23,Thunderbird Sports Centre,1,3,BROTHERHOOD,7078,Carlos Irizarry,Spacing,10.0,9671
Vancouver,2026-05-23,Thunderbird Sports Centre,1,3,BROTHERHOOD,7078,Carlos Irizarry,Projection/Communication,10.0,9671
Vancouver,2026-05-23,Thunderbird Sports Centre,1,3,BROTHERHOOD,7078,Carlos Irizarry,Stamina,10.0,9671
Vancouver,2026-05-23,Thunderbird Sports Centre,1,3,GRV,2593,Nicolas Begin,Choreography Complexity,8.0,9671
Vancouver,2026-05-23,Thunderbird Sports Centre,1,3,GRV,2593,Nicolas Begin,Staging,8.0,9671
Vancouver,2026-05-23,Thunderbird Sports Centre,1,3,GRV,2593,Nicolas Begin,Musicality,8.0,9671
Vancouver,2026-05-23,Thunderbird Sports Centre,1,3,GRV,2593,Nicolas Begin,Creativity,10.0,9671
Vancouver,2026-05-23,Thunderbird Sports Centre,1,3,GRV,2593,Nicolas Begin,Stylistic Athleticism,9.0,9671
Vancouver,2026-05-23,Thunderbird Sports Centre,1,3,GRV,2593,Nicolas Begin,Cleanliness,8.0,9671
Vancouver,2026-05-23,Thunderbird Sports Centre,1,3,GRV,2593,Nicolas Begin,Technical Execution + Authenticity,9.0,9671
Vancouver,2026-05-23,Thunderbird Sports Centre,1,3,GRV,2593,Nicolas Begin,Spacing,9.0,9671
